Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance,Inflight_wifi_service,Departure/Arrival_time_convenient,Ease_of_Online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On_board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,satisfaction
1,0,20,1,0,214,2,0,2,2,5,2,5,5,4,2,5,5,4,5,0
1,0,58,1,2,316,4,4,4,4,3,4,3,3,4,5,5,5,5,3,0
1,1,43,1,2,838,4,4,4,4,3,5,5,4,4,4,4,3,4,4,1
1,0,20,1,0,122,1,2,1,3,3,1,3,3,1,2,3,4,3,3,0
0,1,52,1,2,1851,2,2,2,2,2,5,5,3,3,3,3,3,3,5,1
1,1,49,1,2,1904,1,1,1,1,2,5,5,5,5,5,5,4,5,3,1
0,1,43,1,0,748,5,2,2,2,5,5,5,5,4,1,4,5,2,5,1
0,1,40,1,2,237,2,2,2,2,2,5,4,5,5,5,5,4,5,4,1
0,1,43,1,0,223,5,1,1,1,5,5,5,5,1,4,1,4,4,5,1
1,1,53,1,2,1127,3,3,2,3,4,5,4,5,5,5,5,3,5,4,1
0,1,42,1,2,3326,3,3,3,3,5,4,2,5,5,5,5,3,5,3,1
0,1,46,1,2,1532,2,2,2,2,2,4,5,5,5,5,5,5,5,4,1
1,1,60,1,0,334,3,1,1,1,2,4,3,3,3,3,3,4,3,3,0
1,1,42,0,0,370,4,5,4,2,1,3,2,3,3,4,3,5,3,4,0
1,1,44,1,0,679,4,4,3,3,2,2,4,4,4,4,4,3,4,2,1
0,1,48,1,2,3597,1,1,1,1,5,2,1,4,4,4,4,2,4,4,1
0,1,25,1,1,991,1,5,5,5,1,1,4,1,3,2,3,3,4,1,0
0,0,10,1,0,515,3,0,3,1,4,3,4,4,4,2,4,4,4,4,0
1,0,48,1,2,2158,4,4,4,3,4,4,4,4,3,5,4,3,5,4,1
1,1,16,0,1,719,2,4,2,4,3,2,5,3,5,5,5,4,5,3,0
0,0,26,1,0,448,1,4,1,1,3,1,3,3,1,1,2,2,4,3,0
1,1,44,1,2,2635,2,2,2,2,4,5,5,5,5,5,4,5,5,3,1
1,1,23,1,1,1535,3,2,2,2,3,2,2,3,4,1,4,3,3,3,0
0,0,22,1,0,321,2,4,2,3,3,2,3,3,5,4,1,2,3,3,0
0,1,45,1,2,1553,5,5,2,5,3,4,4,2,2,2,2,4,2,4,1
1,1,55,1,2,3640,4,4,4,4,4,5,4,4,4,4,4,5,4,4,1
1,1,49,0,0,2248,3,5,2,2,5,3,4,1,1,2,1,3,1,5,0
1,1,60,1,2,895,4,4,4,4,5,4,4,3,3,2,3,3,3,4,1
1,1,44,0,0,404,1,4,1,3,3,4,4,2,2,1,2,4,2,3,0
1,1,36,1,2,1440,2,2,4,2,3,4,4,5,5,5,5,4,5,4,1
1,1,43,1,2,2615,2,2,3,2,4,4,4,5,3,3,4,4,4,4,1
1,1,52,0,0,404,4,5,4,5,5,4,4,1,1,4,1,3,1,3,0
0,1,32,1,2,282,3,1,3,3,4,4,4,4,4,5,4,3,4,4,1
1,0,37,1,1,214,4,4,4,3,5,4,5,5,2,3,4,2,4,5,0
0,1,39,1,2,1023,2,2,2,2,3,5,4,5,5,5,5,5,5,5,1
0,1,54,1,0,2681,4,3,3,3,4,4,4,5,3,4,5,4,3,4,1
1,1,29,0,0,102,3,1,3,1,2,3,2,2,1,4,2,2,2,2,0
1,1,40,0,0,907,2,4,2,2,2,2,2,2,4,4,5,5,5,2,0
0,1,48,1,2,989,3,3,3,3,4,5,5,5,5,5,5,3,5,3,1
1,1,49,0,0,813,1,0,1,4,3,4,5,2,2,1,2,5,2,3,0
1,1,54,1,2,719,3,3,3,3,2,5,5,5,5,5,5,4,5,5,1
0,0,26,1,0,1000,1,1,1,3,1,1,2,1,2,2,3,3,4,1,0
1,0,30,1,0,708,3,3,3,4,5,3,5,5,1,2,3,4,4,5,0
1,0,25,1,0,1352,2,2,2,4,2,5,5,3,2,2,4,5,3,5,0
0,0,66,1,2,507,1,1,1,5,3,1,3,3,4,5,5,5,4,3,0
0,1,40,0,0,631,4,5,4,3,2,4,2,2,5,3,5,3,4,2,1
0,1,45,1,2,356,1,1,1,1,5,5,4,4,4,5,4,4,4,4,1
0,1,14,0,0,147,3,5,3,3,1,3,1,1,3,5,5,4,3,1,0
1,1,28,1,2,604,1,1,1,1,1,2,1,1,4,4,3,3,4,1,0
0,1,54,0,0,1222,4,1,4,4,4,4,4,4,4,2,4,3,4,4,0
0,1,41,1,2,1747,3,3,3,3,5,3,5,4,4,4,4,3,4,5,1
0,1,11,0,2,2569,2,1,2,3,4,2,4,4,2,4,3,2,4,4,0
1,1,58,1,2,1067,2,2,2,2,2,4,5,5,5,5,5,4,5,5,1
1,1,27,0,0,1620,3,4,3,2,1,3,1,1,4,4,5,3,5,1,0
1,1,60,1,2,1846,3,3,3,3,5,5,5,5,5,5,5,3,5,4,1
0,1,36,1,2,583,1,1,2,1,3,4,4,4,4,4,4,5,4,3,1
0,1,43,1,2,1608,5,5,5,5,3,4,4,5,5,4,5,3,5,5,1
1,0,45,0,0,646,1,3,0,2,5,0,5,5,2,3,4,3,5,5,0
0,1,64,1,1,315,2,2,2,2,2,2,2,2,3,2,3,4,3,2,0
0,1,36,1,2,1197,2,2,2,2,3,4,1,5,5,5,5,4,5,3,1
1,1,43,1,2,3241,5,5,5,5,5,5,4,5,5,5,5,3,5,3,1
1,1,59,1,2,1605,2,2,4,2,5,5,4,5,5,5,5,5,5,3,1
1,1,55,1,2,262,0,0,0,3,5,3,4,3,3,3,3,2,3,3,1
1,1,24,0,0,874,3,1,3,4,4,3,1,4,4,1,3,3,4,4,0
0,1,60,1,2,2206,2,2,2,2,2,5,5,4,4,4,4,3,4,5,1
0,0,39,1,2,813,1,1,1,2,5,1,5,5,3,2,4,4,5,5,0
0,1,47,1,2,3572,1,1,1,1,5,4,5,4,4,5,3,4,4,1,1
0,1,13,1,2,1452,3,1,1,1,3,2,3,3,3,5,4,4,4,3,0
0,1,44,1,0,373,4,1,1,1,4,4,4,4,3,1,4,2,2,4,1
0,1,58,1,2,1556,3,3,3,3,2,5,5,4,4,4,4,4,4,4,1
1,1,42,1,2,1747,4,4,4,4,5,5,5,5,5,5,5,3,5,5,1
1,1,33,0,0,113,4,5,4,4,5,4,5,5,1,5,2,4,3,5,0
0,0,24,1,2,948,4,4,4,2,2,4,2,2,5,3,4,4,5,2,1
1,1,55,1,2,547,3,3,3,3,4,4,5,2,2,2,2,3,2,3,1
0,1,35,0,0,341,3,4,3,4,3,3,3,3,4,3,4,3,5,3,0
0,1,17,0,1,237,4,5,4,3,3,4,3,3,3,4,4,3,4,3,1
1,1,49,1,2,888,5,5,5,5,5,5,5,5,5,5,5,3,5,5,1
0,1,52,1,0,611,1,5,5,5,1,1,1,1,1,1,4,4,3,1,0
0,1,29,1,2,2387,3,3,4,3,3,3,3,3,4,1,2,2,5,3,1
0,1,9,0,2,1416,2,4,1,3,1,4,4,4,4,4,4,4,3,4,0
1,1,43,0,0,351,1,3,1,4,2,4,3,2,2,1,2,4,2,3,0
1,1,15,0,0,687,3,1,3,2,2,3,2,2,1,5,1,4,2,2,0
0,1,46,1,0,250,3,4,4,4,3,3,3,3,2,3,3,3,4,3,0
1,1,60,1,2,1751,3,3,3,3,4,4,4,5,5,5,5,5,5,5,1
0,1,49,1,2,2269,3,3,1,3,3,4,5,4,4,4,4,4,4,3,1
1,1,53,1,0,1546,5,4,4,4,4,2,1,5,5,5,5,5,5,4,1
0,1,48,1,2,323,4,4,4,4,2,5,5,4,4,4,4,4,4,5,1
0,0,23,1,0,528,4,2,4,1,4,4,4,4,3,5,2,3,2,4,1
0,1,52,1,0,122,5,1,1,1,5,5,5,5,3,1,2,2,1,5,1
0,1,56,0,0,258,2,4,0,5,3,0,3,3,2,3,5,5,1,3,0
0,1,40,1,2,2562,4,4,4,4,4,3,4,4,4,4,4,3,4,4,0
1,1,27,1,2,2708,5,5,1,5,3,4,3,3,5,4,5,3,1,3,1
1,0,27,1,2,1345,5,5,5,3,3,5,3,3,3,5,4,5,5,3,1
1,1,51,1,0,581,2,2,2,2,5,4,3,2,2,2,2,2,2,1,1
1,1,13,0,0,1185,1,2,1,3,3,1,3,3,4,1,3,2,3,3,0
1,1,68,0,0,280,4,5,4,4,5,5,5,4,4,4,5,3,4,4,0
1,1,24,0,0,907,3,1,3,3,4,3,4,4,1,2,4,2,3,4,0
1,1,40,1,2,3579,2,2,2,2,2,5,5,5,5,5,5,3,5,3,1
1,1,42,1,0,130,3,3,3,3,2,4,4,3,3,3,3,4,3,3,1
1,1,67,0,0,1044,1,3,2,1,2,1,3,5,5,2,5,4,5,1,0
0,1,35,0,0,1431,4,5,4,5,5,4,5,5,5,5,4,4,5,5,0
1,1,44,1,0,214,4,3,3,3,4,5,1,4,4,4,4,5,4,3,1
1,0,23,1,0,605,3,2,3,3,3,3,3,3,1,4,4,2,3,3,0
1,1,50,0,0,515,2,5,2,3,4,4,5,3,3,2,3,4,3,4,0
0,1,8,0,0,343,3,4,3,5,4,3,4,4,3,5,4,4,5,4,0
0,1,44,1,2,2535,2,5,5,5,3,2,2,2,2,2,2,2,2,2,0
0,0,17,1,0,964,3,4,4,1,3,4,5,3,3,3,4,4,3,3,0
0,1,41,1,2,1195,2,2,2,2,4,1,4,4,4,4,4,4,4,3,1
1,1,33,0,0,874,2,0,2,5,1,2,1,1,5,5,5,3,4,1,0
1,0,44,1,0,1201,4,4,4,4,5,4,5,5,1,3,4,2,3,5,1
1,0,26,1,2,214,4,0,4,3,5,4,5,5,4,5,5,3,5,5,0
1,1,57,1,2,3325,3,3,3,3,3,4,5,5,5,5,5,4,5,3,1
0,1,26,1,2,223,1,1,4,1,5,5,5,5,4,4,5,5,4,5,1
0,1,52,1,2,1504,1,1,1,1,3,5,5,4,4,4,4,5,4,5,1
1,1,11,0,0,1249,4,5,4,2,1,4,1,1,5,2,4,5,4,1,1
0,1,9,0,2,585,0,5,0,2,3,0,3,3,5,2,4,3,4,3,1
0,0,32,1,1,449,3,3,3,4,4,3,4,4,3,5,3,3,4,4,0
1,1,40,1,2,1810,3,3,3,3,2,1,4,4,4,4,4,3,4,4,1
1,1,64,0,0,925,4,4,4,3,3,4,5,4,4,4,4,3,4,3,0
1,0,63,1,0,305,4,1,4,2,2,4,2,2,4,5,1,3,2,2,0
1,1,39,1,2,624,2,2,2,2,4,3,2,2,2,2,2,2,2,2,0
1,1,25,1,2,2486,5,5,5,5,5,5,5,5,3,5,4,5,3,5,1
0,1,48,1,2,101,3,5,5,5,2,4,3,1,1,1,3,2,1,2,0
0,1,51,1,0,227,2,4,4,4,2,2,2,2,4,5,4,4,4,2,0
0,1,25,0,0,369,1,4,1,2,3,1,5,3,4,2,1,3,2,3,0
1,1,34,1,2,1136,3,3,3,3,2,4,5,2,2,2,2,3,2,4,1
0,1,53,1,0,1041,3,5,5,5,3,3,3,3,4,2,3,2,3,3,0
0,1,39,1,1,2640,4,4,4,4,4,5,4,4,4,4,4,2,5,4,1
1,1,17,0,0,102,1,5,1,3,5,1,5,5,3,1,1,4,3,5,0
0,1,44,0,0,364,1,5,1,2,3,1,3,3,5,5,4,3,5,3,0
1,1,23,1,2,3686,2,2,2,2,5,5,5,5,3,2,4,5,5,5,1
1,1,17,0,1,296,3,4,3,3,3,2,2,4,3,5,5,2,3,2,0
0,1,57,1,2,370,3,5,4,4,4,3,3,3,3,3,3,4,3,4,0
0,1,54,0,1,1585,2,1,2,2,4,2,5,4,1,5,1,4,1,4,0
0,1,29,1,2,2873,2,1,1,1,2,2,2,2,3,2,3,4,3,2,0
1,1,15,0,0,406,4,5,4,1,2,4,1,2,3,5,4,4,4,2,0
1,0,23,1,0,529,5,0,5,2,3,5,5,3,5,3,4,3,5,3,1
0,1,36,1,2,491,2,1,1,1,4,4,3,2,2,2,2,2,2,2,0
0,1,57,1,2,2426,3,2,4,2,4,2,2,3,3,2,3,4,3,2,0
1,1,34,1,0,224,0,0,0,1,4,0,4,4,3,1,1,4,3,4,1
0,1,53,0,1,481,2,4,2,1,4,2,4,4,1,2,1,5,1,4,0
1,1,64,0,1,597,3,4,3,4,5,3,5,3,3,3,3,3,3,5,0
1,1,35,0,0,1076,2,4,1,5,5,1,5,5,5,3,4,3,4,5,0
0,1,24,0,0,2454,3,5,3,1,5,3,1,5,4,5,4,3,5,5,0
0,1,28,0,0,305,1,5,1,4,5,1,5,5,4,3,5,4,5,5,0
0,0,18,1,0,841,2,2,2,2,5,2,5,5,4,2,3,5,5,5,0
1,1,36,1,2,2419,5,5,5,5,2,5,5,4,4,4,4,4,4,4,1
1,1,53,1,2,2125,2,2,2,2,3,3,5,4,4,4,4,4,4,5,1
1,1,56,0,0,1173,3,4,3,2,4,3,5,2,2,3,2,4,2,4,0
1,1,43,1,2,1430,5,5,5,5,4,5,4,3,3,4,3,3,3,5,1
0,1,27,1,2,2230,4,3,3,3,4,4,4,4,1,3,3,3,3,4,0
1,1,59,1,2,849,2,2,2,2,4,5,4,3,3,3,3,4,3,3,1
1,1,22,1,2,3287,4,4,4,4,4,4,4,4,5,3,5,5,5,4,1
1,1,41,0,0,531,2,5,2,1,1,2,1,1,3,3,4,4,4,1,0
1,1,50,1,2,1754,1,1,5,1,4,5,5,2,2,2,2,3,2,3,1
1,1,53,0,1,73,2,5,2,4,2,4,5,1,1,2,1,5,1,3,0
0,1,25,1,2,787,3,4,4,4,3,3,3,3,3,4,4,3,3,3,0
0,0,37,1,0,811,3,3,3,3,3,3,5,4,2,3,3,5,1,5,0
0,1,60,0,0,328,2,5,3,1,3,3,3,3,5,5,4,5,4,3,0
1,1,15,0,0,601,2,5,2,1,1,2,1,1,1,2,1,2,3,1,0
1,1,44,1,2,370,2,2,2,2,5,5,4,4,4,4,4,5,4,4,1
1,1,41,1,2,2842,1,4,4,4,1,3,4,1,1,1,1,4,1,3,0
1,1,62,1,2,3139,1,1,1,1,5,4,5,4,4,4,4,5,4,5,1
1,1,59,1,2,546,4,4,4,4,4,4,5,5,5,5,5,5,5,4,1
0,0,28,1,0,974,2,2,2,2,2,2,2,4,3,1,1,2,2,2,0
1,0,21,1,2,223,5,2,5,5,5,5,2,5,4,4,4,5,4,5,1
0,1,46,1,2,2192,1,1,1,1,4,5,5,2,2,2,2,4,2,5,1
1,1,56,0,0,440,2,5,2,2,3,4,5,2,2,2,2,3,2,5,0
0,0,24,1,0,674,4,4,4,3,5,4,5,5,4,2,1,3,5,5,0
0,1,58,1,2,738,4,4,4,4,2,5,5,4,4,4,4,4,4,5,1
0,1,20,1,1,358,4,2,2,2,4,4,4,4,5,2,5,2,2,4,1
1,1,12,0,0,432,5,5,5,4,5,5,5,5,1,1,5,2,2,5,1
0,0,34,1,2,216,1,1,1,3,1,1,1,1,4,1,3,4,3,1,0
1,1,44,1,2,414,3,3,3,3,4,4,4,4,4,4,4,5,4,5,1
1,1,49,0,0,581,2,4,2,4,4,5,5,4,4,2,4,5,4,5,0
1,0,29,1,0,541,2,3,2,3,5,2,5,5,4,3,3,2,3,5,0
0,1,17,0,0,502,3,5,3,3,3,3,3,3,5,5,5,5,5,3,0
0,1,44,1,2,223,3,3,4,3,4,4,4,4,4,4,5,4,4,3,1
0,1,27,0,0,299,2,5,5,4,4,5,4,4,5,3,5,4,5,4,0
1,0,27,1,0,1276,3,3,3,4,3,3,3,3,2,5,3,4,3,3,0
0,1,77,1,2,1511,1,3,3,3,5,4,4,1,1,1,1,2,1,3,0
0,1,47,1,2,1846,3,3,3,3,5,5,5,5,5,5,5,4,5,3,1
1,1,52,0,0,680,2,5,2,4,5,5,5,1,1,2,1,3,1,5,0
1,1,28,1,2,2028,1,1,4,1,4,4,4,4,5,2,4,5,5,4,1
1,0,36,1,0,541,1,4,0,3,4,0,4,4,2,2,4,4,1,4,0
1,1,50,0,0,386,3,4,3,2,2,5,4,5,5,3,5,5,5,4,0
1,0,22,1,0,1052,4,4,4,1,1,4,1,1,5,3,5,4,5,1,0
0,1,54,1,2,2975,1,1,1,1,5,5,5,4,4,4,4,4,4,5,1
0,0,28,1,2,1727,2,2,2,3,2,2,2,2,5,2,5,5,4,2,0
0,1,64,1,2,2342,1,1,1,1,3,2,3,1,1,1,1,4,1,4,0
1,1,31,1,2,689,1,1,1,1,5,5,5,5,3,5,4,5,5,5,1
0,1,43,1,0,190,5,2,2,2,5,5,5,5,5,3,4,5,5,5,1
1,1,48,1,2,164,5,1,5,5,4,4,5,4,4,4,4,3,4,4,1
0,1,61,0,0,1919,2,4,3,4,5,3,5,5,5,3,5,5,5,5,0
1,1,41,1,2,2905,5,5,5,5,4,5,5,2,2,2,2,4,2,3,1
1,1,65,0,0,746,2,5,2,3,5,5,4,3,3,2,1,4,3,4,0
1,1,70,0,0,909,2,2,2,2,2,2,2,5,5,2,5,3,5,4,0
0,1,43,0,0,689,3,3,3,3,5,3,5,5,1,5,3,2,3,5,0
0,0,45,1,2,861,4,4,4,1,4,4,4,4,5,5,5,5,4,4,0
0,0,23,1,0,160,1,0,2,4,4,2,3,4,4,3,5,4,4,4,0
1,0,41,1,2,1014,5,5,5,3,2,5,2,2,3,5,3,4,4,2,1
0,1,69,0,0,192,4,5,4,2,3,4,3,3,5,2,5,4,5,3,0
1,1,46,1,2,3071,4,4,2,4,5,5,4,4,4,4,4,3,4,5,1
0,1,36,0,0,589,3,3,3,3,3,3,2,3,4,5,3,4,3,3,0
0,1,67,0,0,719,4,4,4,3,4,4,4,4,3,2,5,4,5,4,0
1,1,20,0,0,449,2,4,2,2,1,2,1,1,3,3,4,4,5,1,0
0,1,42,0,0,1635,3,5,4,1,2,4,2,2,4,2,3,5,4,2,0
1,1,31,0,0,1197,2,5,2,4,1,2,1,1,1,5,4,3,5,1,0
1,0,39,1,2,896,2,2,2,4,5,2,5,5,1,3,4,2,3,5,0
0,0,47,1,2,1086,5,5,5,1,2,5,2,2,5,5,4,4,5,2,1
0,1,60,1,2,3369,3,3,3,3,2,4,4,2,2,2,2,3,2,5,1
0,1,28,1,2,1028,3,3,4,3,5,5,5,5,4,2,1,4,5,5,1
1,0,39,1,2,201,4,3,3,4,1,3,1,1,2,5,5,3,1,1,1
1,0,22,1,0,296,3,4,4,4,4,4,4,4,4,4,3,3,4,4,0
0,1,17,0,0,373,4,3,4,3,4,4,4,4,4,2,2,5,3,4,0
0,1,50,1,2,227,4,4,4,4,3,4,4,5,5,5,5,4,5,5,1
1,1,47,0,2,2465,1,2,1,2,1,4,4,2,5,2,2,4,3,4,0
1,1,21,1,2,1504,5,5,1,5,5,5,5,5,5,2,4,4,4,5,1
1,1,15,0,0,1042,3,4,3,4,1,3,1,1,5,2,5,5,5,1,0
1,1,32,1,2,3043,4,4,4,4,4,4,4,4,3,4,2,4,5,4,1
0,1,62,0,0,2253,2,5,2,2,1,2,2,1,3,5,5,3,2,1,0
1,1,35,1,0,337,3,1,1,1,3,3,3,3,3,1,3,4,4,3,0
1,0,22,1,0,236,1,4,1,2,2,1,2,2,5,2,5,3,5,2,0
0,1,59,0,0,925,1,4,1,5,2,1,2,2,3,2,5,3,4,2,0
1,0,39,1,2,247,2,2,2,1,2,2,2,2,3,5,4,4,5,2,0
0,1,39,1,0,110,4,2,2,2,4,4,4,4,4,5,1,4,1,4,1
1,1,14,0,0,651,5,5,5,2,5,5,5,5,4,2,1,3,4,5,1
1,0,36,1,2,746,2,2,2,4,4,2,4,4,5,5,5,5,5,4,0
0,1,29,0,0,283,1,1,1,3,2,1,2,2,3,3,4,2,3,2,0
1,1,35,1,2,577,2,2,2,2,5,5,4,4,4,4,4,5,4,5,1
0,1,46,1,0,192,5,1,3,3,5,5,5,5,1,4,5,2,3,5,1
1,1,49,0,0,1846,2,4,3,3,2,5,5,3,3,3,3,3,3,5,0
1,1,50,1,2,2370,3,3,3,3,3,4,4,3,3,3,3,4,3,5,1
0,1,13,0,2,315,2,5,2,5,2,2,4,2,3,4,5,4,4,2,0
0,1,44,1,2,1744,1,1,1,1,1,1,2,1,1,1,1,2,1,2,0
0,1,50,1,2,2097,5,5,3,5,4,4,4,4,4,4,4,5,4,5,1
1,1,13,0,0,408,2,5,4,1,2,4,2,2,5,5,5,5,5,2,0
1,0,46,1,2,2556,3,3,3,3,1,3,1,1,4,5,5,5,5,1,0
0,1,56,1,2,1428,2,2,2,2,2,3,4,4,4,4,4,4,4,2,1
1,1,40,1,2,3200,3,3,3,3,2,5,4,4,4,4,4,4,4,4,1
1,1,47,1,0,1547,4,2,2,2,4,3,3,4,4,4,4,2,4,1,0
0,1,33,1,2,544,5,5,5,5,4,4,4,4,4,3,5,5,5,4,1
0,1,22,1,2,1590,4,4,4,4,4,5,4,4,4,4,4,3,4,4,1
1,1,68,0,1,888,1,5,1,3,4,4,5,1,1,1,1,4,1,5,0
0,1,49,1,2,413,2,2,2,2,2,5,5,4,4,4,4,4,4,3,1
0,1,14,0,0,557,4,2,4,4,1,4,1,1,4,3,3,2,4,1,1
0,1,58,1,2,2611,1,1,1,1,4,4,5,4,4,4,4,3,4,5,1
1,1,30,0,0,238,3,2,3,4,2,3,2,2,2,1,3,2,4,2,0
1,1,59,1,2,1956,5,5,5,5,2,4,5,5,5,5,5,4,5,4,1
1,1,12,1,2,1502,1,1,2,1,4,4,4,4,4,2,4,5,5,4,1
1,1,52,1,0,1506,5,1,2,1,2,3,4,5,5,5,5,4,5,1,1
0,1,36,0,0,296,3,4,3,3,2,3,2,2,4,2,5,5,5,2,0
0,1,51,0,0,102,4,5,4,5,4,4,3,4,4,4,5,5,4,4,0
1,1,54,0,0,334,2,5,2,5,2,2,2,5,2,5,4,2,3,2,0
1,1,45,1,0,577,3,3,3,3,1,2,2,3,3,3,3,3,3,4,0
0,0,22,1,2,316,4,0,3,4,2,3,2,2,5,5,4,5,5,2,1
1,1,22,0,1,327,2,4,2,2,4,2,5,4,5,3,4,5,5,4,0
1,0,21,1,0,351,3,0,3,1,5,3,5,5,4,2,4,3,4,5,0
1,0,22,1,2,110,4,5,4,4,3,4,3,3,4,4,5,3,5,3,1
0,1,66,0,0,989,3,4,3,2,1,3,1,1,5,3,4,3,4,1,0
0,0,49,1,2,1726,3,3,3,4,5,3,4,5,5,2,3,4,5,5,0
0,1,51,0,0,1482,4,4,4,3,4,4,4,4,3,4,5,3,5,4,1
0,0,45,1,0,1009,3,3,3,2,4,3,4,4,3,2,2,3,2,4,0
0,1,40,1,2,395,1,1,5,1,1,5,2,5,5,5,5,2,5,3,1
0,1,65,1,2,829,1,1,2,1,5,5,5,4,4,4,4,3,4,3,1
1,1,68,1,2,288,1,1,1,1,2,5,5,4,4,4,4,3,4,3,1
0,1,32,0,1,936,3,4,3,4,2,3,2,2,3,2,2,5,3,2,0
0,1,26,1,2,2434,2,2,3,2,5,5,5,5,3,5,3,5,4,5,1
1,1,34,0,0,631,2,4,2,3,2,2,2,2,5,3,5,5,5,2,0
0,1,67,1,2,3561,5,5,5,5,3,4,5,4,4,4,3,3,4,5,1
0,0,37,1,2,362,3,3,3,4,4,3,4,4,3,2,3,4,4,4,0
1,1,70,0,0,817,2,5,2,4,4,5,4,4,4,2,2,3,4,3,0
1,1,20,0,0,853,1,5,2,1,2,2,2,2,3,3,5,4,4,2,0
1,1,23,0,0,554,3,4,2,1,5,2,5,5,3,5,5,4,4,5,0
0,1,46,1,2,3479,3,3,5,3,2,4,5,4,4,4,5,3,4,5,1
0,1,39,1,2,1199,2,2,2,2,5,5,4,5,5,4,5,3,5,5,1
0,1,24,0,0,957,2,5,2,3,2,2,2,2,4,3,5,3,4,2,0
0,1,56,1,2,3635,3,3,3,3,2,4,4,3,3,4,3,4,3,5,1
1,1,27,1,2,334,5,5,5,5,5,5,5,5,5,4,4,4,4,5,1
1,1,64,0,0,425,3,4,3,5,3,5,5,5,2,4,5,5,5,5,0
1,1,36,1,2,2446,1,1,4,1,4,5,1,3,3,3,3,4,3,5,1
0,1,44,1,2,2933,5,5,3,5,1,1,5,5,5,5,5,2,5,2,1
0,1,57,0,0,990,3,1,3,2,1,3,1,1,3,1,3,3,3,1,0
1,1,48,1,2,2194,2,2,2,2,4,4,5,5,5,5,5,3,5,5,1
0,0,33,1,0,682,1,1,1,3,1,3,4,3,3,3,3,4,4,4,0
0,1,55,1,2,2597,2,2,5,2,4,5,4,5,5,5,5,3,5,3,1
0,1,44,1,2,817,3,3,3,3,1,2,1,5,5,5,5,5,5,3,1
0,1,24,1,2,1886,5,5,5,5,3,4,3,3,5,2,4,3,5,3,1
1,1,57,0,0,594,1,1,1,2,1,3,2,3,3,1,3,3,3,3,0
1,1,48,1,2,84,0,4,0,4,2,3,5,4,4,5,5,3,4,5,1
1,1,50,1,2,2379,1,1,1,1,5,4,5,4,4,4,4,4,4,5,1
0,1,60,0,0,259,1,2,1,4,4,1,4,4,3,2,4,2,3,4,0
1,1,43,1,0,844,3,2,2,2,4,1,3,3,3,3,3,2,3,4,1
0,1,28,1,2,1910,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1
0,1,18,0,1,577,3,5,4,2,4,4,4,4,3,3,4,4,4,4,0
1,1,64,0,1,589,3,4,3,2,2,5,4,3,3,3,2,3,3,5,0
0,1,23,1,2,649,5,5,5,5,3,2,3,3,4,4,5,2,4,3,1
0,1,54,1,2,199,5,5,5,5,4,4,5,4,4,4,4,4,4,3,1
0,0,24,1,0,329,2,0,2,4,2,2,2,2,3,1,3,3,4,2,0
0,1,56,1,2,2396,2,2,2,2,4,4,4,5,5,5,5,3,5,3,1
1,1,47,1,2,234,0,0,0,3,3,1,3,2,2,2,2,3,2,1,1
1,0,24,1,0,1105,4,4,4,3,3,4,5,3,4,5,4,4,4,3,0
1,1,40,1,0,376,2,4,2,2,2,2,2,2,4,5,4,3,4,2,0
1,1,69,0,0,700,1,2,1,2,4,3,2,2,2,1,2,3,2,1,0
0,1,57,0,2,1042,4,5,5,3,2,5,4,1,1,5,1,3,1,4,1
1,1,37,1,2,3117,4,4,3,4,1,4,3,5,5,5,5,3,5,2,1
0,1,42,1,2,1797,5,5,5,5,5,4,5,4,4,4,4,4,4,4,1
0,1,32,1,2,678,1,1,1,1,4,4,4,4,5,5,4,4,4,4,1
1,1,38,0,0,293,3,5,3,2,1,3,1,1,3,5,4,4,5,1,0
0,1,43,1,2,1849,2,2,2,2,2,4,4,3,3,4,3,3,3,4,1
1,1,39,1,0,67,3,2,2,2,3,3,3,3,4,2,4,4,3,3,0
1,1,60,1,0,967,2,5,1,5,2,4,4,2,2,2,2,3,2,1,0
0,0,26,1,0,1020,1,1,1,3,1,4,4,4,3,4,4,4,4,4,0
1,1,20,1,0,990,2,5,5,5,2,3,2,2,2,4,3,4,4,2,0
1,1,24,0,0,1617,1,4,2,4,2,2,2,2,5,2,3,5,4,2,0
1,1,69,0,0,587,3,4,3,4,4,5,4,3,3,3,3,3,3,4,0
0,1,54,0,0,399,3,4,3,2,5,3,5,5,4,5,4,5,5,5,0
1,1,59,1,2,3558,2,2,2,2,5,5,4,5,5,5,5,5,5,3,1
0,1,53,0,2,2105,3,1,2,1,3,1,2,5,5,2,5,2,5,3,0
0,0,29,1,0,888,3,3,3,3,4,3,4,4,3,2,4,2,4,4,0
0,1,38,0,0,679,3,4,3,3,4,3,1,4,4,5,5,3,5,4,0
1,1,58,1,2,173,5,5,4,5,5,5,5,5,5,5,4,3,5,4,1
1,1,35,0,0,152,4,5,0,1,5,0,5,5,3,4,4,4,5,5,0
1,1,30,1,0,1825,4,5,4,5,4,4,4,4,2,1,5,2,5,4,1
0,1,51,1,2,814,1,1,1,1,3,5,5,4,4,4,4,4,4,5,1
1,0,9,1,0,950,2,2,2,4,1,2,1,1,3,4,4,3,5,1,0
